thumb_cmc_spread,thumb_cmc_stretch,thumb_mcp_stretch,thumb_ip_stretch,index_mcp_spread,index_mcp_stretch,index_pip_stretch,index_dip_stretch,middle_mcp_spread,middle_mcp_stretch,middle_pip_stretch,middle_dip_stretch,ring_mcp_spread,ring_mcp_stretch,ring_pip_stretch,ring_dip_stretch,pinky_mcp_spread,pinky_mcp_stretch,pinky_pip_stretch,pinky_dip_stretch,label
0.5567282321899735,0.7187676973609696,0.014893617021276596,0.004562533548040795,0.5765146783260462,0.9553499955527883,0.676470588235294,0.6764419961114712,0.5847086561131694,0.8851071492886727,0.863157894736842,0.8632506527415142,0.4686809137803979,0.8315366049879325,0.4313874147081127,0.43174924165824047,0.2655421686746986,0.7170534383649136,0.6174578334202748,0.6174356596336656,1
0.5277044854881265,0.41012572205232756,0.756595744680851,0.7775093934514224,0.6121174266083698,0.39740282842657654,0.02005347593582888,0.020090732339598183,0.5254294375210509,0.38627768773635873,0.0053855569155446745,0.005385117493472585,0.3072955047899779,0.16492357200321794,0.3320697498104628,0.3321536905965621,0.7055421686746987,0.19586970406642534,0.31385845939836565,0.31393461627637365,0
0.6090927542114877,0.26798051874504475,0.7327659574468084,0.774020397208803,0.5181136789506559,0.5036911856266121,0.014948954788526973,0.015068049254698637,0.6076119905692152,0.4795605978750225,0.00624235006119951,0.0063642297650130545,0.4288872512896095,0.30539018503620263,0.2570128885519334,0.2568250758341759,0.8009638554216867,0.35086225250159675,0.4517475221700574,0.4516577788082543,0
0.5287193018063729,0.8209310227658853,0.01978723404255319,0.00322061191626409,0.5749531542785759,0.9228853508849951,0.38259601361205636,0.3825340246273493,0.5796564499831593,0.8336934990095444,0.7187270501835985,0.7186684073107048,0.4716285924834194,0.7258246178600161,0.37111448066717223,0.37108190091001036,0.32722891566265044,0.6519054715776029,0.6174578334202748,0.6174356596336656,1
0.21392327988634055,0.24566768603465852,0.794468085106383,0.5324745034889963,0.42098688319800126,0.10584363604020279,0.02224112785610112,0.02235904082955282,0.14146177164028284,0.12155591572123178,0.00832313341493268,0.008322454308093995,0.3316138540899043,0.4418342719227675,0.927975739196361,0.9282103134479271,0.4718072289156625,0.4164360229933999,0.618153364632238,0.6181312311616045,0
0.6379135376496853,0.3055838713331068,0.7510638297872341,0.769189479334407,0.5368519675202997,0.47932046606777545,0.016285853184248904,0.016364225534672712,0.5698888514651398,0.43381955699621827,0.00660954712362301,0.006690600522193211,0.44215180545320565,0.28061142397425576,0.32335102350265377,0.3235591506572293,0.7812048192771083,0.5047902916755376,0.4524430533820206,0.45235335033619295,0
0.4627562411203572,0.8190055498924002,0.012553191489361702,0.0018786902844873863,0.5777638975640225,0.8873076580983723,0.6199562469615946,0.6198963058976021,0.5783091950151567,0.8289213037997479,0.801468788249694,0.8015665796344648,0.4753131908621959,0.7078037007240547,0.22706595905989424,0.22699696663296276,0.3334939759036142,0.5646157121566957,0.6141540601634498,0.6139578019939715,1
0.6113253501116297,0.3117000792841772,0.7823404255319149,0.7393988191089641,0.4490943160524672,0.4577070176999022,0.01336898395721925,0.013447828904731042,0.4152913438868306,0.4358905096344319,0.005752753977968176,0.005874673629242819,0.5298452468680913,0.2928399034593724,0.2812736921910539,0.2810920121334681,0.742168674698795,0.3604428358526719,0.4879151451921405,0.4878274982610711,0
0.6090927542114877,0.32189375920262775,0.8148936170212766,0.7224906065485777,0.5474703310430981,0.4767410833407454,0.01142440447253281,0.011503564484769926,0.4573930616369148,0.40860795966144425,0.0019583843329253363,0.00195822454308094,0.3824613117170228,0.23942075623491554,0.2736921910538288,0.2735085945399396,0.7450602409638553,0.48605492867787947,0.3597635193879326,0.35961047994435447,0
0.5494215546985994,0.7918224034431987,0.01978723404255319,0.0037573805689747725,0.5758900687070581,0.9400515876545406,0.38308215848322796,0.3830200907323396,0.5793196362411586,0.8320727534665946,0.7187270501835985,0.7186684073107048,0.47236551215917466,0.7203539823008851,0.37111448066717223,0.37108190091001036,0.32530120481927693,0.6555248030657865,0.6174578334202748,0.6174356596336656,1
0.6107164603206818,0.7298674821610602,0.007872340425531916,0.0037573805689747725,0.5758900687070581,0.9516143378101931,0.7095284394749635,0.7093324692158134,0.5816773324351634,0.8833963623266703,0.8916768665850674,0.8916449086161878,0.4664701547531319,0.8545454545454545,0.5049279757391965,0.5045500505561176,0.2708433734939757,0.6902278049819035,0.6162406537993393,0.6162763737537678,1
0.6241120357215343,0.7999773473779591,0.010212765957446808,0.0024154589371980675,0.5758900687070581,1.0,0.9177199805542051,0.9176928062216461,0.5857190973391715,0.9773996038177561,0.9436964504283966,0.9437010443864228,0.46573323507737663,0.9395012067578439,0.759666413949962,0.7598584428715873,0.19614457831325294,0.7206727698530977,0.6174578334202748,0.6174356596336656,1
0.3032271158920235,0.5877222788537774,0.033829787234042556,0.00885668276972625,0.5696439725171767,0.8504847460642178,0.45977151191054927,0.45981853532080363,0.5089255641630178,0.7169998199171619,0.7605875152998776,0.760607049608355,0.46499631540162123,0.73065164923572,0.34003032600454874,0.34024266936299297,0.31132530120481916,0.540983606557377,0.6174578334202748,0.6174356596336656,1
0.5630200933631012,0.7902367199003285,0.01723404255319149,0.0026838432635534087,0.5758900687070581,0.9788312727919594,0.44992707826932427,0.4499351911860013,0.5712361064331425,0.8476499189627229,0.7782129742962056,0.7782310704960834,0.4664701547531319,0.882703137570394,0.5424564063684612,0.5424671385237616,0.294457831325301,0.709814775388546,0.9664406190227784,0.9663807094829584,1
0.6586157905419118,0.3323139653414883,0.7795744680851063,0.47960279119699417,0.6036851967520299,0.4885706661922974,0.011789013125911518,0.011827608554763447,0.6392724823172785,0.4360705924725374,0.005630354957160343,0.00571148825065274,0.5210022107590273,0.4410297666934835,0.37907505686125864,0.3791708796764408,0.6689156626506023,0.7068341494571004,0.6058076856198921,0.6058428008346859,0
0.6222853663486908,0.6563597236380112,0.02659574468085106,0.013419216317767043,0.5777638975640225,0.9089211064662456,0.6739183276616432,0.6738496435515229,0.5793196362411586,0.8451287592292455,0.8200734394124847,0.8200065274151435,0.4701547531319086,0.7620273531777955,0.27899924184988656,0.2790697674418605,0.31662650602409625,0.5976154992548435,0.4879151451921405,0.4878274982610711,1
0.3233204789933022,0.6667799297768717,0.029148936170212768,0.00885668276972625,0.5671455340412243,0.8509294672240505,0.41261545940690325,0.41267012313674656,0.49882115190299764,0.7058346839546191,0.7474908200734394,0.7475522193211488,0.46499631540162123,0.7872888173773129,0.3946171341925706,0.3948432760364007,0.2838554216867468,0.5822865658931231,0.6172839506172839,0.617203802457686,1
0.506190379541303,0.39868614792162194,0.8063829787234041,0.775630703166935,0.6386633354153654,0.37338788579560617,0.00960136120563928,0.009721322099805578,0.6177164028292355,0.3840266522600396,0.003671970624235006,0.0037532637075718012,0.26897568165070007,0.15591311343523728,0.3332069749810467,0.33316481294236633,0.649156626506024,0.22141792633595914,0.31472787341331954,0.31486204498029235,0
0.5745889993911102,0.3573451126967947,0.8746808510638296,0.769189479334407,0.5833853841349157,0.36911856266121146,0.015070491006319887,0.015230071289695397,0.39036712697878073,0.3052404105888709,0.00624235006119951,0.0063642297650130545,0.2542372881355932,0.2257441673370877,0.39537528430629276,0.39534883720930214,0.7146987951807228,0.5296998083883329,0.47765605981568415,0.47762578251796906,0
0.5368378323523442,0.8144750254841999,0.022127659574468085,0.00322061191626409,0.5749531542785759,0.9216401316374633,0.38381137578998537,0.38383020090732334,0.5793196362411586,0.8338735818476499,0.7187270501835985,0.7186684073107048,0.4716285924834194,0.7250201126307321,0.3692191053828662,0.36905965621840275,0.32578313253012037,0.6536086863955717,0.6171100678142932,0.617203802457686,1
0.5956971788106352,0.7731339902593726,0.01978723404255319,0.004562533548040795,0.5758900687070581,0.9324023837054166,0.3915896937287311,0.39160725858716783,0.578982822499158,0.8289213037997479,0.7209302325581396,0.720953002610966,0.47310243183492995,0.7179404666130329,0.3669446550416984,0.36703741152679514,0.3248192771084335,0.6555248030657865,0.6174578334202748,0.6174356596336656,1
0.5865638319464176,0.7240910635406049,0.0053191489361702135,0.00322061191626409,0.5758900687070581,1.0,0.9039863879436071,0.9037589112119249,0.5853822835971707,0.9699261660363767,0.9436964504283966,0.9437010443864228,0.46573323507737663,0.9395012067578439,0.753980288097043,0.7537917087967645,0.1792771084337348,0.886097509048329,0.6167623022083114,0.616740088105727,1
0.5942764359650903,0.39506172839506176,0.8042553191489362,0.6553945249597424,0.6008744534665833,0.34519256426220757,0.015313563441905681,0.015230071289695397,0.4088918827888178,0.30974248154150913,0.004406364749082008,0.0044060052219321135,0.24834193072955046,0.1766693483507642,0.45299469294920414,0.45298281092012127,0.706024096385542,0.2869916968277624,0.1952703877586507,0.1952237421748204,0
0.6517150395778363,0.688639710046438,0.01723404255319149,0.0024154589371980675,0.5758900687070581,0.9533932224495241,0.422824501701507,0.4227154893065457,0.5749410575951499,0.8100126057986673,0.7495716034271726,0.7495104438642296,0.470891672807664,0.7432019308125504,0.34003032600454874,0.34024266936299297,0.29879518072289146,0.6744730679156907,0.6449313162928186,0.6447948063992583,1
0.6787091536431905,0.40808698606863747,0.7672340425531915,0.9463231347289318,0.6464709556527171,0.37872453971359954,0.019931939718035967,0.019928710304601423,0.4924216908049848,0.33450387178101926,0.0039167686658506725,0.004079634464751957,0.3625644804716286,0.23748994368463394,0.4275966641394997,0.42719919110212334,0.6409638554216867,0.36895890994251657,0.42775169535732915,0.4277764896823557,0
0.6395372437588795,0.3064899762147469,0.7478723404255317,0.7683843263553408,0.5443472829481574,0.505914791425776,0.00972289742343218,0.009721322099805578,0.5742674301111486,0.4630830181883666,0.003794369645042839,0.0039164490861618795,0.4701547531319086,0.29493161705551085,0.26611068991660414,0.2659251769464106,0.8202409638554216,0.3540557802852884,0.4395757259607024,0.4396012056573151,0
0.6649076517150395,0.4051421452033073,0.7695744680851063,0.9586688137412775,0.6267957526545909,0.3688517299653118,0.01883811375789985,0.0187945560596241,0.4627820815089256,0.32748064109490366,0.0039167686658506725,0.004079634464751957,0.3529845246868091,0.2481094127111826,0.39840788476118316,0.398382204246714,0.6409638554216867,0.35618479880774956,0.41471048513302045,0.4145606306515188,0
0.4505784453014004,0.6330275229357799,0.017446808510638297,0.00322061191626409,0.5758900687070581,1.0,0.880529897909577,0.8804277381723915,0.5853822835971707,0.9632631010264722,0.9450428396572828,0.9450065274151436,0.46573323507737663,0.9409493161705551,0.7175890826383626,0.7173913043478262,0.14746987951807222,0.8356397700659997,0.6174578334202748,0.6174356596336656,1
0.17738989242947023,0.23547400611620797,0.7759574468085105,0.5308641975308642,0.3657089319175515,0.08707640309525927,0.021390374331550797,0.021386908619572258,0.09161333782418313,0.09787502251035478,0.007711138310893513,0.007832898172323757,0.294767870302137,0.452614641995173,0.8877937831690672,0.8877654196157736,0.4515662650602408,0.4160102192889079,0.6174578334202748,0.6174356596336656,0
0.5924497665922467,0.6389172046664402,0.022127659574468085,0.0077831454643048845,0.5771392879450343,0.9153250911678377,0.4668206125425377,0.4667854828256643,0.5591108117211182,0.7655321447866018,0.7705018359853121,0.7705613577023498,0.47310243183492995,0.6992759452936443,0.3252463987869598,0.32558139534883734,0.290602409638554,0.6363636363636365,0.6145018257694314,0.614421516345931,1
0.5240511467424396,0.41918677086872813,0.7357446808510637,0.769994632313473,0.6708307307932542,0.3688517299653118,0.008142926592124448,0.008101101749837976,0.5426069383630852,0.35656401944894656,0.003671970624235006,0.0037532637075718012,0.4591009579955785,0.09541432019308127,0.3301743745261567,0.33013144590495447,0.7166265060240963,0.20928252075793063,0.49973917579551397,0.4996522142360307,0
0.6839861984980717,0.38973836221542646,0.7306382978723404,0.9090177133655394,0.6433479075577764,0.4347594058525305,0.017987360233349528,0.018146467919637074,0.5382283597170765,0.3793444984692959,0.006487148102815176,0.006527415143603132,0.3588798820928518,0.2106194690265486,0.39385898407884756,0.39383215369059643,0.6987951807228915,0.2984883968490526,0.4733089897409145,0.4732204961743567,0
0.6888573168256544,0.37829878808472084,0.7848936170212765,0.7683843263553408,0.5980637101811368,0.47398381214978214,0.017622751579970834,0.017660401814646787,0.610980127989222,0.43084819016747705,0.005140758873929008,0.005221932114882506,0.501105379513633,0.3267900241351569,0.33472327520849143,0.33468149646107204,0.7913253012048193,0.548648073238237,0.5393844548774126,0.5392997913285418,0
0.6521209661051349,0.42009287575036813,0.8021276595744681,0.9653784219001611,0.6299188007495315,0.3633371875833852,0.01944579484686436,0.019442644199611142,0.46345570899292693,0.3198271204754187,0.003794369645042839,0.0039164490861618795,0.3728813559322035,0.26790024135156876,0.4207733131159972,0.42062689585439816,0.6742168674698794,0.34915903768362777,0.41401495392105725,0.41409691629955936,0
0.5689060280089303,0.3534941669498245,0.8736170212765957,0.7729468599033817,0.5627732667083073,0.38833051676598773,0.014098201263976665,0.014095917044718083,0.3950825193667902,0.32757068251395643,0.005630354957160343,0.00571148825065274,0.25055268975681644,0.21786001609010452,0.37225170583775613,0.3720930232558137,0.7113253012048192,0.5199063231850116,0.4684402712571728,0.4685833526547647,0
0.6425816927136188,0.31271944727602224,0.761063829787234,0.7767042404723565,0.5559025608994378,0.47851996798007645,0.01750121536217792,0.017498379779650033,0.5517009093971034,0.425535746443364,0.00587515299877601,0.005874673629242819,0.4546794399410464,0.27996781979082863,0.3358605003790749,0.33569261880687584,0.7913253012048193,0.5020225675963381,0.4590505998956703,0.4590772084396013,0
0.6590217170692104,0.417601087325858,0.7934042553191488,0.9616210413311863,0.6292941911305434,0.36511607222271636,0.018230432668935342,0.018146467919637074,0.46042438531492086,0.32126778318026294,0.003794369645042839,0.0039164490861618795,0.3721444362564479,0.26516492357200316,0.42115238817285805,0.42113245702730007,0.6727710843373492,0.347455822865659,0.4014953921057206,0.40157662879666134,0
0.5376496854069412,0.8135689206025598,0.018510638297872337,0.0037573805689747725,0.5758900687070581,0.9451214088766343,0.38186679630529896,0.3817239144523655,0.5796564499831593,0.8337835404285971,0.7181150550795593,0.7181788511749346,0.4716285924834194,0.7253419147224458,0.3775587566338139,0.3776541961577351,0.32578313253012037,0.6544602938045561,0.6172839506172839,0.617203802457686,1
0.6916988025167443,0.33525880620681847,0.7640425531914894,0.5091250670960816,0.5830730793254216,0.5042248510184115,0.014098201263976665,0.014095917044718083,0.6780060626473561,0.44660543850171075,0.005630354957160343,0.00571148825065274,0.5504789977892409,0.48753016894609813,0.4200151630022746,0.4201213346814967,0.6848192771084336,0.7272727272727273,0.606677099634846,0.6065383723626248,0
0.5918408768012988,0.7218258013365048,0.007872340425531916,0.00322061191626409,0.5758900687070581,1.0,0.90787554691298,0.9078094620868438,0.5853822835971707,0.9710967044840626,0.9408812729498164,0.9409268929503916,0.46573323507737663,0.9395012067578439,0.7573919636087947,0.7573306370070778,0.1792771084337348,0.8905684479454972,0.6174578334202748,0.6174356596336656,1
0.5193829916785061,0.8359950164231511,0.01723404255319149,0.0037573805689747725,0.5758900687070581,1.0,0.46900826446280985,0.4690537913156189,0.5685415964971371,0.831172339276067,0.7800489596083231,0.7801892950391645,0.4664701547531319,0.8588897827835882,0.45299469294920414,0.45298281092012127,0.2559036144578313,0.7432403661911859,0.6174578334202748,0.6174356596336656,1
0.6797239699614369,0.38815267867255643,0.835531914893617,0.7767042404723565,0.5933791380387258,0.4749621987014142,0.017622751579970834,0.017660401814646787,0.5692152239811384,0.40014406627048443,0.003059975520195839,0.0032637075718015655,0.4988946204863669,0.295575221238938,0.3563305534495833,0.35642062689585474,0.8134939759036144,0.4913774749840323,0.3801078073378542,0.38001391143055874,0
0.5299370813882687,0.6468456223807906,0.02659574468085106,0.005904455179817499,0.5765146783260462,0.9463666281241662,0.6866796305298979,0.6866493843162669,0.584035028629168,0.8956419953178462,0.8725826193390452,0.8725522193211487,0.4672070744288872,0.854223652453741,0.4423805913570886,0.44236602628918087,0.2640963855421685,0.7091760698318077,0.6172839506172839,0.6174356596336656,1
0.6001623706109194,0.6657605617850267,0.029148936170212768,0.004562533548040795,0.5758900687070581,0.9468113492839989,0.47654350996596984,0.4765068049254699,0.5793196362411586,0.8404466054385017,0.7702570379436964,0.7702349869451697,0.4694178334561532,0.7694288012872084,0.5003790750568613,0.5005055611729019,0.304578313253012,0.7021503087076859,0.6167623022083114,0.616740088105727,1
0.6781002638522426,0.3882659417827614,0.836595744680851,0.7683843263553408,0.5924422236102436,0.47691897180467846,0.01665046183762761,0.016688269604666232,0.5594476254631189,0.4087880424995498,0.0034271725826193382,0.003590078328981723,0.49226234340456887,0.2894609814963798,0.3407884761182718,0.34074823053589487,0.8062650602409637,0.49478390461997024,0.38323769779168837,0.3832599118942732,0
0.5585549015628171,0.7172952769283045,0.013829787234042552,0.004562533548040795,0.5765146783260462,0.9591745975273503,0.6795089936801166,0.6793583927414129,0.5847086561131694,0.8878984332793085,0.865483476132191,0.8653720626631853,0.4686809137803979,0.8331456154465002,0.4370735405610313,0.43680485338725994,0.2631325301204819,0.7183308494783904,0.6169361850113023,0.6169719452817066,1
0.2886137609092754,0.3370710159700986,0.756595744680851,0.5271068169618894,0.6967520299812616,0.27172462865783154,0.01652892561983471,0.016688269604666232,0.5405860559110811,0.3541329011345219,0.00587515299877601,0.005874673629242819,0.5084745762711864,0.5354786806114238,0.7156937073540566,0.7158746208291205,0.64144578313253,0.3655524803065786,0.5985046078942792,0.5984233712033389,0
0.5536837832352344,0.761581153018462,0.005106382978723404,0.005099302200751476,0.5758900687070581,0.9474339589077647,0.6733106465726786,0.673201555411536,0.5816773324351634,0.8907797586889968,0.8733170134638923,0.873204960835509,0.4672070744288872,0.850201126307321,0.4916603487490523,0.49191102123356956,0.254457831325301,0.7157760272514373,0.6169361850113023,0.6169719452817066,1
0.6776943373249441,0.3961943594971118,0.7372340425531914,0.9122383252818036,0.6470955652717052,0.41830472293871745,0.017987360233349528,0.018146467919637074,0.5287975749410576,0.3787142085359265,0.006487148102815176,0.006527415143603132,0.34561532792925576,0.2102976669348351,0.42570128885519365,0.42568250758341764,0.6925301204819276,0.30125612092825205,0.4759172317857764,0.4760027822861117,0
0.4745281104120154,0.6066372182580134,0.029148936170212768,0.006977992485238863,0.5749531542785759,0.8662278751222983,0.4684005833738454,0.46840570317563185,0.5564163017851128,0.765081937691338,0.7681762545899633,0.7681135770234986,0.4679439941046426,0.7042638777152053,0.33775587566338183,0.33771486349848345,0.32867469879518074,0.5454545454545454,0.6174578334202748,0.6174356596336656,1
0.5114674243961842,0.4031034092196172,0.761063829787234,0.773215244229737,0.6299188007495315,0.3929556168282487,0.02066115702479339,0.020738820479585217,0.5604580666891209,0.3848370250315145,0.0034271725826193382,0.003590078328981723,0.33456153279292544,0.16926790024135152,0.33737680060652053,0.33720930232558155,0.7084337349397589,0.20161805407707045,0.31316292818640246,0.3130071875724554,0
0.5102496448142886,0.8666893192887077,0.01723404255319149,0.0018786902844873863,0.5758900687070581,1.0,0.46657754010695185,0.46646143875567075,0.5671943415291344,0.8250495227804789,0.7804161566707466,0.7803524804177545,0.4664701547531319,0.8588897827835882,0.45943896891584535,0.45955510616784645,0.26072289156626494,0.7345113902490952,0.6172839506172839,0.6174356596336656,1
0.48183478790338946,0.7000792841771436,0.01723404255319149,0.006977992485238863,0.5821361648969394,0.8879302677221381,0.40131259115216333,0.4013285806869734,0.564499831593129,0.7603997839005943,0.7187270501835985,0.7186684073107048,0.4679439941046426,0.6899436846339502,0.25132676269901477,0.25126390293225453,0.41542168674698776,0.4349584841388121,0.4741784037558686,0.47414792487827495,1
0.46437994722955145,0.6219277381356894,0.01723404255319149,0.00322061191626409,0.5765146783260462,0.9223516854931958,0.7101361205639279,0.7099805573558002,0.5783091950151567,0.8571042679632631,0.8817625458996328,0.8816906005221932,0.4686809137803979,0.8138374899436847,0.40750568612585303,0.4074823053589487,0.28096385542168667,0.6585054289972321,0.6174578334202748,0.6174356596336656,1
0.551248224071443,0.9122210895911202,0.0006382978723404255,0.0013419216317767043,0.5758900687070581,1.0,0.7124453087019932,0.7124108878807518,0.5853822835971707,0.9743381955699622,0.8733170134638923,0.873204960835509,0.46573323507737663,0.9395012067578439,0.6292645943896895,0.629423660262892,0.24819277108433724,0.7338726846923569,0.6178055990262562,0.6176675168096455,1
0.7515729652932818,0.8678219503907577,0.012553191489361702,0.0037573805689747725,0.5758900687070581,1.0,0.9705882352941175,0.9703499675955929,0.5857190973391715,0.9866738699801909,0.9400244798041615,0.9399477806788511,0.46573323507737663,0.9395012067578439,0.7880970432145564,0.7881698685540952,0.2101204819277107,0.7349371939535874,0.6178055990262562,0.6178993739856249,1
0.46458291049320066,0.651942462340016,0.0027659574468085106,0.0034889962426194313,0.5758900687070581,1.0,0.8697131745260087,0.8695722618276085,0.5850454698551701,0.9584909058166757,0.919094247246022,0.9190600522193211,0.46573323507737663,0.9406275140788416,0.6326762699014403,0.6324570273003034,0.18024096385542143,0.805194805194805,0.6174578334202748,0.6174356596336656,1
0.4934036939313984,0.7673575716389173,0.01,0.00322061191626409,0.5774515927545284,0.872720804055857,0.6188624210014584,0.6189241736876214,0.578982822499158,0.8233387358184765,0.7877600979192165,0.7878590078328981,0.4797347089167281,0.6833467417538215,0.19105382865807474,0.19110212335692633,0.3373493975903614,0.553757717692144,0.6183272474352285,0.6183630883375844,1
0.5995534808199715,0.38396194359497116,0.8325531914893617,0.760601180891036,0.5933791380387258,0.47789735835631064,0.021754982984929505,0.021710952689565778,0.482990906028966,0.42463533225283634,0.005140758873929008,0.005221932114882506,0.05821665438467205,0.09782783588093313,0.3699772554965888,0.3700707785642061,0.6693975903614456,0.4098360655737705,0.5317336115458179,0.5318803616971945,0
0.6571950476963668,0.3195152338883226,0.756595744680851,0.7713365539452496,0.5487195502810743,0.48109935070710663,0.01652892561983471,0.016526247569669472,0.5597844392051196,0.43183864577705744,0.005997552019583843,0.006037859007832896,0.46573323507737663,0.28447304907481896,0.32600454890068287,0.32608695652173925,0.7869879518072288,0.5069193101979987,0.4538341158059468,0.45374449339207046,0
0.35417089506799265,0.6439007815154605,0.010212765957446808,0.0,0.5758900687070581,0.9938628479943076,0.7696888672824501,0.7696046662346079,0.584035028629168,0.9256257878624167,0.9167686658506732,0.9167754569190599,0.46573323507737663,0.9333869670152857,0.5360121304018195,0.5358948432760364,0.24433734939759022,0.6834149457100276,0.6143279429664404,0.614421516345931,1
0.5327785670793586,0.8190055498924002,0.01978723404255319,0.0024154589371980675,0.5749531542785759,0.9224406297251624,0.38259601361205636,0.3825340246273493,0.5796564499831593,0.8337835404285971,0.7187270501835985,0.7186684073107048,0.4716285924834194,0.7251810136765888,0.3775587566338139,0.3776541961577351,0.326746987951807,0.6529699808388334,0.6174578334202748,0.6174356596336656,1
0.6955551045260806,0.7132178049609242,0.02553191489361702,0.01878690284487386,0.5758900687070581,0.9887930267722138,0.7089207583859989,0.708846403110823,0.586055911081172,0.8993336934990095,0.8657282741738066,0.8656984334203655,0.4694178334561532,0.7916331456154464,0.551554207733131,0.5515672396359963,0.23373493975903603,0.8490525867575047,0.8855851156320641,0.8854625550660793,1
0.6882484270347066,0.380564050288821,0.7782978723404254,0.7981749865807837,0.5918176139912554,0.4482789291114471,0.01737967914438502,0.017498379779650033,0.564499831593129,0.40698721411849453,0.0035495716034271716,0.003590078328981723,0.4694178334561532,0.3499597747385358,0.3567096285064446,0.35642062689585474,0.7633734939759035,0.5450287417500532,0.5073900191271082,0.5073035010433573,0
